id_caja,peso,descripcion
1104,6.4,Fragil
1105,10.8,Fragil
1106,8.3,Fragil
1107,3.0,Fragil
1108,8.8,Fragil
1109,7.3,Fragil
1110,6.0,Sin descripcion
1111,3.4,Fragil
1112,1.4,Sin descripcion
1113,2.1,Fragil
1114,7.9,Sin descripcion
1115,2.9,Fragil
1116,8.9,Sin descripcion
1117,10.6,Sin descripcion
1118,9.4,Sin descripcion
1119,4.6,Fragil
1120,4.2,Sin descripcion
1121,9.2,Sin descripcion
1122,1.1,Fragil
1123,10.4,Fragil
1124,2.5,Sin descripcion
1125,4.2,Fragil
1126,6.0,Fragil
1127,10.9,Sin descripcion
1128,10.2,Fragil
1129,8.8,Sin descripcion
1130,3.9,Sin descripcion
1131,5.5,Fragil
1132,8.7,Fragil
1133,7.8,Sin descripcion
1134,4.4,Fragil
1135,5.1,Sin descripcion
1136,6.2,Fragil
1137,5.6,Fragil
1138,2.4,Fragil
1139,4.0,Sin descripcion
1140,9.5,Sin descripcion
1141,1.3,Sin descripcion
1142,4.4,Fragil
1143,8.1,Sin descripcion
1144,8.8,Fragil
1145,1.3,Fragil
1146,5.9,Fragil
1147,1.8,Fragil
1148,5.2,Fragil
1149,10.5,Fragil
1150,8.0,Sin descripcion
1151,1.6,Fragil
1152,8.9,Sin descripcion
1153,5.1,Fragil
1154,8.5,Sin descripcion
1155,3.9,Sin descripcion
1156,2.1,Sin descripcion
1157,5.2,Sin descripcion
1158,8.9,Sin descripcion
1159,1.6,Fragil
1160,1.4,Sin descripcion
1161,9.1,Fragil
1162,5.3,Sin descripcion
1163,7.7,Sin descripcion
1164,4.0,Sin descripcion
1165,8.4,Fragil
1166,7.9,Sin descripcion
1167,7.0,Fragil
1168,5.3,Fragil
1169,5.4,Fragil
1170,10.8,Fragil
1171,3.7,Sin descripcion
1172,3.3,Fragil
1173,9.0,Sin descripcion
1174,1.7,Fragil
1175,8.1,Sin descripcion
1176,4.0,Sin descripcion
1177,5.2,Fragil
1178,8.6,Fragil
1179,3.0,Sin descripcion
1180,3.5,Sin descripcion
1181,8.8,Fragil
1182,2.9,Fragil
1183,5.7,Sin descripcion
1184,4.1,Fragil
1185,9.2,Sin descripcion
1186,3.8,Fragil
1187,9.3,Fragil
1188,5.3,Fragil
1189,8.7,Sin descripcion
1190,8.9,Sin descripcion
1191,5.4,Fragil
1192,10.1,Fragil
1193,6.6,Sin descripcion
1194,4.8,Sin descripcion
1195,2.7,Sin descripcion
1196,3.5,Sin descripcion
1197,5.0,Fragil
1198,1.4,Fragil
1199,2.2,Fragil
1200,10.1,Fragil
1201,4.3,Sin descripcion
1202,9.8,Sin descripcion
1203,2.9,Fragil
1204,4.0,Fragil
1205,2.8,Sin descripcion
1206,3.4,Fragil
1207,1.3,Sin descripcion
1208,4.3,Sin descripcion
1209,7.0,Sin descripcion
1210,2.2,Sin descripcion
1211,10.8,Sin descripcion
1212,9.7,Sin descripcion
1213,8.9,Sin descripcion
1214,2.0,Sin descripcion
1215,5.6,Fragil
1216,8.1,Sin descripcion
1217,9.3,Fragil
1218,5.2,Fragil
1219,2.1,Fragil
1220,2.8,Fragil
1221,3.8,Fragil
1222,7.1,Sin descripcion
1223,2.5,Fragil
1224,8.9,Fragil
1225,9.0,Fragil
1226,1.6,Sin descripcion
1227,10.6,Sin descripcion
1228,5.6,Sin descripcion
1229,8.0,Sin descripcion
1230,2.6,Fragil
1231,9.2,Fragil
1232,1.7,Sin descripcion
1233,2.1,Fragil
1234,3.8,Sin descripcion
1235,9.2,Sin descripcion
1236,9.0,Fragil
1237,3.7,Fragil
1238,10.7,Fragil
1239,7.8,Sin descripcion
1240,8.5,Fragil
1241,10.7,Fragil
1242,1.0,Sin descripcion
1243,3.5,Fragil
1244,9.9,Sin descripcion
1245,4.4,Fragil
1246,6.0,Fragil
1247,7.7,Sin descripcion
1248,2.1,Sin descripcion
1249,9.4,Sin descripcion
1250,7.0,Fragil
1251,1.7,Fragil
1252,2.6,Fragil
1253,4.0,Fragil
1254,2.8,Fragil
1255,7.6,Sin descripcion
1256,8.6,Sin descripcion
1257,2.5,Sin descripcion
1258,4.9,Sin descripcion
1259,2.8,Fragil
1260,4.2,Sin descripcion
1261,9.3,Sin descripcion
1262,2.0,Fragil
1263,3.8,Fragil
1264,8.9,Sin descripcion
1265,9.4,Fragil
1266,5.0,Fragil
1267,10.0,Fragil
1268,9.7,Fragil
1269,3.3,Fragil
1270,5.3,Sin descripcion
1271,8.4,Fragil
1272,4.6,Sin descripcion
1273,4.0,Fragil
1274,2.1,Fragil
1275,4.8,Sin descripcion
1276,6.5,Sin descripcion
1277,2.5,Fragil
1278,5.0,Fragil
1279,1.7,Sin descripcion
1280,8.9,Sin descripcion
1281,3.9,Sin descripcion
1282,3.2,Sin descripcion
1283,4.5,Sin descripcion
1284,1.7,Fragil
1285,1.9,Sin descripcion
1286,1.1,Sin descripcion
1287,8.6,Sin descripcion
1288,9.2,Fragil
1289,10.8,Fragil
1290,1.0,Sin descripcion
1291,7.9,Sin descripcion
1292,8.7,Fragil
1293,7.3,Sin descripcion
1294,4.6,Fragil
1295,5.3,Sin descripcion
1296,8.1,Fragil
1297,9.1,Sin descripcion
1298,8.8,Sin descripcion
1299,5.2,Sin descripcion
1300,9.5,Fragil
1301,7.4,Fragil
1302,7.5,Fragil
1303,8.2,Fragil
1304,4.1,Sin descripcion
1305,6.4,Fragil
1306,7.1,Sin descripcion
1307,4.3,Sin descripcion
1308,2.3,Fragil
1309,8.7,Fragil
1310,1.8,Sin descripcion
1311,1.7,Fragil
1312,10.4,Fragil
1313,7.7,Sin descripcion
1314,1.3,Sin descripcion
1315,9.9,Sin descripcion
1316,9.1,Sin descripcion
1317,8.3,Fragil
1318,2.8,Sin descripcion
1319,10.5,Fragil
1320,6.4,Fragil
1321,2.3,Sin descripcion
1322,3.3,Fragil
1323,2.5,Sin descripcion
1324,4.1,Fragil
1325,7.0,Fragil
1326,8.9,Sin descripcion
1327,4.7,Fragil
1328,2.8,Sin descripcion
1329,7.7,Sin descripcion
1330,4.6,Fragil
1331,1.1,Sin descripcion
1332,4.9,Sin descripcion
1333,2.3,Sin descripcion
1334,9.7,Sin descripcion
1335,4.0,Fragil
1336,9.2,Sin descripcion
1337,1.1,Sin descripcion
1338,1.9,Sin descripcion
1339,1.8,Sin descripcion
1340,9.7,Fragil
1341,2.3,Sin descripcion
1342,1.0,Sin descripcion
1343,9.9,Fragil
1344,6.5,Sin descripcion
1345,4.6,Sin descripcion
1346,10.4,Sin descripcion
1347,3.3,Sin descripcion
1348,5.9,Fragil
1349,3.8,Sin descripcion
1350,5.9,Sin descripcion
1351,3.2,Sin descripcion
1352,7.8,Fragil
1353,1.0,Fragil
1354,2.4,Fragil
1355,6.0,Fragil
1356,4.4,Sin descripcion
1357,10.9,Sin descripcion
1358,2.4,Sin descripcion
1359,3.3,Sin descripcion
1360,3.4,Sin descripcion
1361,4.5,Sin descripcion
1362,9.8,Fragil
1363,9.7,Sin descripcion
1364,7.2,Sin descripcion
1365,6.7,Fragil
1366,7.1,Sin descripcion
1367,10.7,Fragil
1368,1.3,Fragil
1369,10.7,Sin descripcion
1370,2.3,Fragil
1371,8.1,Fragil
1372,5.1,Fragil
1373,9.3,Sin descripcion
1374,8.9,Sin descripcion
1375,3.6,Sin descripcion
1376,2.4,Fragil
1377,6.2,Fragil
1378,6.4,Sin descripcion
1379,5.6,Fragil
1380,9.8,Fragil
1381,6.7,Fragil
1382,6.6,Fragil
1383,2.4,Fragil
1384,9.7,Fragil
1385,8.5,Fragil
1386,1.5,Sin descripcion
1387,9.7,Fragil
1388,9.9,Fragil
1389,4.9,Fragil
1390,7.4,Fragil
1391,1.6,Sin descripcion
1392,10.3,Sin descripcion
1393,7.6,Sin descripcion
1394,6.2,Fragil
1395,1.8,Sin descripcion
1396,1.4,Fragil
1397,2.6,Fragil
1398,3.6,Sin descripcion
1399,10.3,Sin descripcion
1400,7.7,Sin descripcion
1401,5.3,Sin descripcion
1402,6.6,Fragil
1403,5.5,Fragil
1404,9.7,Sin descripcion
1405,2.6,Sin descripcion
1406,7.6,Fragil
1407,5.7,Fragil
1408,5.6,Sin descripcion
1409,9.9,Fragil
1410,9.7,Sin descripcion
1411,7.3,Sin descripcion
1412,8.4,Sin descripcion
1413,7.0,Fragil
1414,2.0,Fragil
1415,5.8,Fragil
1416,2.1,Sin descripcion
1417,3.4,Fragil
1418,2.9,Fragil
1419,7.0,Sin descripcion
1420,9.8,Sin descripcion
1421,2.8,Sin descripcion
1422,10.0,Sin descripcion
1423,1.2,Sin descripcion
1424,3.2,Fragil
1425,2.6,Sin descripcion
1426,6.2,Fragil
1427,9.5,Sin descripcion
1428,6.2,Sin descripcion
1429,1.9,Sin descripcion
1430,3.8,Fragil
1431,3.9,Sin descripcion
1432,9.7,Fragil
1433,5.3,Fragil
1434,8.7,Fragil
1435,10.2,Sin descripcion
1436,2.0,Sin descripcion
1437,1.2,Sin descripcion
1438,9.9,Fragil
1439,5.0,Fragil
1440,5.4,Fragil
1441,3.9,Fragil
1442,3.4,Fragil
1443,3.5,Sin descripcion
1444,5.1,Sin descripcion
1445,3.5,Fragil
1446,8.9,Fragil
1447,1.6,Sin descripcion
1448,3.2,Fragil
1449,10.2,Sin descripcion
1450,5.1,Fragil
1451,2.0,Sin descripcion
1452,9.1,Sin descripcion
1453,4.5,Sin descripcion
1454,2.7,Fragil
1455,5.5,Fragil
1456,4.7,Sin descripcion
1457,3.9,Fragil
1458,2.1,Sin descripcion
1459,3.2,Sin descripcion
1460,9.5,Fragil
1461,5.2,Sin descripcion
1462,7.3,Fragil
1463,2.9,Sin descripcion
1464,6.2,Sin descripcion
1465,10.3,Fragil
1466,8.8,Fragil
1467,6.6,Fragil
1468,7.2,Fragil
1469,8.9,Fragil
1470,4.8,Sin descripcion
1471,10.8,Fragil
1472,4.5,Sin descripcion
1473,3.3,Fragil
1474,8.7,Sin descripcion
1475,9.2,Fragil
1476,9.8,Fragil
1477,1.2,Sin descripcion
1478,9.6,Sin descripcion
1479,2.3,Fragil
1480,9.3,Sin descripcion
1481,4.2,Sin descripcion
1482,8.9,Sin descripcion
1483,1.1,Sin descripcion
1484,2.1,Fragil
1485,5.0,Sin descripcion
1486,3.3,Fragil
1487,6.1,Fragil
1488,4.1,Fragil
1489,7.2,Sin descripcion
1490,5.6,Sin descripcion
1491,9.9,Sin descripcion
1492,1.5,Sin descripcion
1493,4.9,Fragil
1494,1.4,Fragil
1495,9.6,Sin descripcion
1496,1.9,Sin descripcion
1497,5.8,Fragil
1498,5.3,Fragil
1499,2.9,Sin descripcion
1500,5.9,Sin descripcion
1501,10.4,Sin descripcion
1502,2.2,Sin descripcion
1503,1.9,Sin descripcion
1504,10.4,Fragil
1505,5.7,Fragil
1506,3.9,Fragil
1507,5.3,Sin descripcion
1508,3.2,Fragil
1509,5.7,Fragil
1510,9.4,Sin descripcion
1511,9.8,Sin descripcion
1512,2.1,Sin descripcion
1513,10.3,Fragil
1514,1.6,Fragil
1515,10.6,Fragil
1516,9.3,Sin descripcion
1517,10.4,Sin descripcion
1518,7.7,Fragil
1519,6.9,Fragil
1520,6.3,Sin descripcion
1521,5.0,Sin descripcion
1522,3.2,Fragil
1523,2.1,Fragil
1524,10.1,Sin descripcion
1525,3.7,Sin descripcion
1526,1.9,Sin descripcion
1527,10.0,Sin descripcion
1528,2.9,Fragil
1529,8.3,Fragil
1530,7.7,Sin descripcion
1531,7.4,Sin descripcion
1532,1.0,Sin descripcion
1533,7.9,Sin descripcion
1534,6.7,Fragil
1535,2.7,Fragil
1536,7.7,Sin descripcion
1537,9.7,Sin descripcion
1538,8.8,Sin descripcion
1539,1.1,Fragil
1540,5.7,Fragil
1541,10.4,Fragil
1542,8.8,Fragil
1543,6.1,Sin descripcion
1544,1.1,Fragil
1545,8.9,Sin descripcion
1546,8.7,Fragil
1547,3.8,Fragil
1548,2.1,Fragil
1549,6.7,Fragil
1550,3.5,Sin descripcion
1551,4.7,Sin descripcion
1552,10.1,Sin descripcion
1553,5.2,Fragil
1554,2.8,Fragil
1555,6.1,Fragil
1556,5.7,Sin descripcion
1557,10.4,Fragil
1558,1.4,Sin descripcion
1559,2.8,Fragil
1560,1.2,Fragil
1561,4.1,Fragil
1562,10.8,Sin descripcion
1563,5.7,Sin descripcion
1564,8.3,Fragil
1565,10.5,Fragil
1566,8.4,Sin descripcion
1567,9.1,Fragil
1568,6.5,Fragil
1569,7.1,Sin descripcion
1570,9.6,Fragil
1571,3.3,Fragil
1572,6.9,Fragil
1573,1.3,Sin descripcion
1574,1.5,Fragil
1575,4.2,Fragil
1576,3.2,Fragil
1577,9.4,Sin descripcion
1578,2.2,Sin descripcion
1579,7.0,Fragil
1580,7.8,Sin descripcion
1581,2.9,Fragil
1582,6.5,Sin descripcion
1583,3.4,Sin descripcion
1584,9.5,Fragil
1585,6.8,Sin descripcion
1586,1.0,Sin descripcion
1587,10.6,Fragil
1588,9.9,Sin descripcion
1589,2.7,Sin descripcion
1590,6.9,Sin descripcion
1591,5.9,Sin descripcion
1592,6.2,Sin descripcion
1593,1.9,Fragil
1594,9.9,Sin descripcion
1595,7.6,Fragil
1596,2.6,Sin descripcion
1597,5.5,Fragil
1598,3.8,Fragil
1599,3.0,Sin descripcion
1600,7.4,Sin descripcion
1601,2.2,Fragil
1602,1.4,Fragil
1603,1.9,Fragil
1604,7.4,Sin descripcion
1605,3.9,Sin descripcion
1606,5.3,Fragil
1607,10.1,Fragil
1608,3.9,Fragil
1609,3.4,Fragil
1610,10.6,Fragil
1611,3.3,Sin descripcion
1612,8.0,Fragil
1613,6.7,Fragil
1614,3.0,Sin descripcion
1615,1.9,Fragil
1616,9.1,Fragil
1617,6.4,Fragil
1618,5.4,Fragil
1619,4.2,Sin descripcion
1620,9.1,Fragil
1621,2.2,Fragil
1622,2.7,Sin descripcion
1623,10.1,Sin descripcion
1624,5.8,Fragil
1625,1.9,Fragil
1626,6.5,Sin descripcion
1627,8.6,Sin descripcion
1628,5.9,Fragil
1629,1.0,Sin descripcion
1630,4.4,Fragil
1631,8.2,Fragil
1632,2.1,Sin descripcion
1633,6.1,Sin descripcion
1634,9.6,Sin descripcion
1635,1.7,Fragil
1636,1.7,Fragil
1637,10.2,Fragil
1638,7.1,Fragil
1639,5.6,Fragil
1640,6.9,Fragil
1641,5.5,Fragil
1642,4.9,Fragil
1643,8.7,Fragil
1644,10.2,Sin descripcion
1645,9.9,Sin descripcion
1646,4.7,Sin descripcion
1647,10.0,Fragil
1648,5.8,Sin descripcion
1649,4.9,Sin descripcion
1650,8.1,Sin descripcion
1651,4.9,Fragil
1652,6.7,Fragil
1653,6.0,Sin descripcion
1654,3.9,Sin descripcion
1655,5.7,Fragil
1656,4.1,Sin descripcion
1657,1.2,Fragil
1658,5.0,Fragil
1659,9.9,Sin descripcion
1660,1.7,Sin descripcion
1661,6.1,Fragil
1662,7.0,Fragil
1663,4.5,Fragil
1664,3.0,Fragil
1665,7.0,Fragil
1666,5.9,Fragil
1667,6.1,Fragil
1668,4.9,Fragil
1669,5.3,Fragil
1670,9.0,Fragil
1671,8.9,Sin descripcion
1672,2.9,Sin descripcion
1673,6.6,Sin descripcion
1674,10.3,Sin descripcion
1675,10.9,Sin descripcion
1676,10.3,Sin descripcion
1677,7.2,Fragil
1678,1.5,Sin descripcion
1679,9.4,Fragil
1680,1.6,Fragil
1681,2.8,Sin descripcion
1682,7.6,Sin descripcion
1683,10.9,Fragil
1684,6.0,Sin descripcion
1685,5.3,Fragil
1686,1.5,Sin descripcion
1687,5.2,Fragil
1688,6.8,Sin descripcion
1689,10.8,Sin descripcion
1690,10.3,Sin descripcion
1691,6.9,Sin descripcion
1692,1.6,Sin descripcion
1693,4.9,Fragil
1694,7.8,Fragil
1695,9.0,Sin descripcion
1696,1.3,Sin descripcion
1697,4.2,Fragil
1698,9.6,Fragil
1699,8.1,Sin descripcion
1700,6.0,Sin descripcion
1701,5.9,Sin descripcion
1702,3.4,Fragil
1703,9.9,Fragil
1704,2.3,Sin descripcion
1705,9.8,Fragil
1706,1.6,Sin descripcion
1707,9.4,Fragil
1708,8.3,Sin descripcion
1709,3.2,Sin descripcion
1710,8.0,Fragil
1711,9.3,Sin descripcion
1712,7.9,Fragil
1713,5.9,Sin descripcion
1714,3.1,Fragil
1715,8.4,Fragil
1716,10.0,Fragil
1717,10.0,Sin descripcion
1718,8.5,Fragil
1719,4.0,Fragil
1720,2.9,Sin descripcion
1721,1.0,Fragil
1722,8.7,Sin descripcion
1723,4.9,Sin descripcion
1724,3.9,Sin descripcion
1725,6.8,Sin descripcion
1726,7.8,Fragil
1727,3.0,Fragil
1728,2.2,Sin descripcion
1729,6.8,Sin descripcion
1730,8.4,Fragil
1731,1.6,Sin descripcion
1732,4.2,Sin descripcion
1733,7.7,Sin descripcion
1734,1.3,Sin descripcion
1735,10.8,Sin descripcion
1736,2.0,Fragil
1737,5.3,Fragil
1738,8.3,Sin descripcion
1739,10.3,Sin descripcion
1740,3.8,Fragil
1741,8.2,Sin descripcion
1742,8.9,Fragil
1743,4.1,Sin descripcion
1744,5.8,Fragil
1745,2.1,Sin descripcion
1746,2.1,Fragil
1747,5.0,Sin descripcion
1748,6.7,Sin descripcion
1749,3.7,Fragil
1750,6.6,Fragil
1751,4.7,Sin descripcion
1752,5.8,Sin descripcion
1753,7.0,Fragil
1754,2.4,Sin descripcion
1755,8.0,Sin descripcion
1756,2.2,Sin descripcion
1757,9.7,Fragil
1758,10.9,Fragil
1759,2.1,Fragil
1760,2.3,Sin descripcion
1761,6.8,Fragil
1762,5.7,Fragil
1763,7.3,Sin descripcion
1764,10.4,Fragil
1765,6.3,Fragil
1766,7.0,Sin descripcion
1767,5.9,Sin descripcion
1768,5.4,Sin descripcion
1769,1.1,Sin descripcion
1770,7.8,Sin descripcion
1771,8.5,Sin descripcion
1772,7.9,Fragil
1773,1.1,Fragil
1774,4.4,Fragil
1775,3.9,Sin descripcion
1776,3.5,Fragil
1777,7.1,Sin descripcion
1778,2.6,Sin descripcion
1779,4.8,Sin descripcion
1780,4.4,Sin descripcion
1781,6.5,Fragil
1782,1.9,Sin descripcion
1783,8.2,Fragil
1784,7.2,Sin descripcion
1785,1.2,Sin descripcion
1786,2.9,Fragil
1787,10.2,Sin descripcion
1788,8.3,Fragil
1789,3.9,Sin descripcion
1790,7.2,Fragil
1791,3.9,Sin descripcion
1792,5.1,Fragil
1793,2.9,Sin descripcion
1794,1.3,Fragil
1795,7.2,Fragil
1796,7.7,Sin descripcion
1797,3.5,Fragil
1798,8.0,Sin descripcion
1799,4.8,Sin descripcion
1800,2.8,Fragil
1801,2.7,Sin descripcion
1802,8.4,Fragil
1803,1.2,Sin descripcion
1804,6.5,Fragil
1805,4.0,Fragil
1806,1.2,Sin descripcion
1807,6.5,Fragil
1808,7.3,Fragil
1809,3.7,Sin descripcion
1810,6.1,Sin descripcion
1811,1.5,Sin descripcion
1812,4.0,Sin descripcion
1813,4.1,Fragil
1814,9.7,Fragil
1815,1.0,Fragil
1816,1.4,Fragil
1817,1.7,Fragil
1818,7.8,Fragil
1819,7.1,Sin descripcion
1820,8.3,Fragil
1821,6.7,Fragil
1822,6.5,Sin descripcion
1823,4.0,Sin descripcion
1824,3.5,Fragil
1825,7.7,Sin descripcion
1826,5.7,Sin descripcion
1827,1.9,Fragil
1828,3.0,Sin descripcion
1829,2.9,Sin descripcion
1830,1.2,Sin descripcion
1831,7.9,Sin descripcion
1832,2.8,Fragil
1833,7.4,Sin descripcion
1834,9.9,Fragil
1835,2.4,Sin descripcion
1836,7.2,Fragil
1837,3.7,Sin descripcion
1838,9.9,Sin descripcion
1839,1.2,Fragil
1840,5.8,Fragil
1841,2.2,Fragil
1842,3.1,Fragil
1843,9.0,Sin descripcion
1844,4.9,Fragil
1845,5.1,Sin descripcion
1846,7.7,Sin descripcion
1847,4.5,Sin descripcion
1848,7.7,Fragil
1849,1.3,Sin descripcion
1850,7.8,Fragil
1851,10.2,Fragil
1852,8.9,Fragil
1853,1.3,Sin descripcion
1854,5.7,Sin descripcion
1855,3.2,Fragil
1856,8.7,Sin descripcion
1857,8.7,Fragil
1858,1.3,Fragil
1859,7.0,Fragil
1860,1.0,Fragil
1861,1.3,Fragil
1862,5.0,Sin descripcion
1863,9.2,Sin descripcion
1864,8.6,Sin descripcion
1865,10.6,Sin descripcion
1866,6.7,Sin descripcion
1867,8.4,Fragil
1868,1.2,Fragil
1869,4.2,Fragil
1870,1.9,Sin descripcion
1871,1.6,Sin descripcion
1872,1.1,Fragil
1873,1.5,Fragil
1874,7.9,Fragil
1875,10.4,Fragil
1876,5.4,Fragil
1877,7.2,Fragil
1878,9.6,Fragil
1879,9.2,Sin descripcion
1880,9.6,Sin descripcion
1881,6.3,Fragil
1882,4.9,Fragil
1883,5.8,Fragil
1884,4.5,Sin descripcion
1885,3.1,Sin descripcion
1886,9.2,Fragil
1887,4.6,Sin descripcion
1888,7.3,Fragil
1889,8.7,Sin descripcion
1890,4.9,Fragil
1891,8.0,Fragil
1892,5.7,Sin descripcion
1893,7.4,Sin descripcion
1894,1.3,Fragil
1895,4.2,Sin descripcion
1896,10.4,Sin descripcion
1897,7.2,Fragil
1898,4.9,Sin descripcion
1899,5.2,Fragil
1900,10.4,Fragil
1901,9.8,Fragil
1902,2.5,Fragil
1903,2.4,Fragil
1904,5.0,Fragil
1905,7.9,Fragil
1906,7.3,Sin descripcion
1907,7.0,Fragil
1908,4.7,Sin descripcion
1909,1.9,Sin descripcion
1910,8.7,Fragil
1911,8.0,Sin descripcion
1912,8.3,Fragil
1913,9.7,Sin descripcion
1914,9.1,Sin descripcion
1915,6.6,Sin descripcion
1916,6.2,Fragil
1917,3.6,Fragil
1918,7.8,Sin descripcion
1919,7.1,Fragil
1920,7.0,Sin descripcion
1921,4.9,Fragil
1922,2.4,Fragil
1923,8.1,Sin descripcion
1924,1.3,Fragil
1925,3.2,Sin descripcion
1926,7.5,Sin descripcion
1927,5.3,Fragil
1928,6.3,Sin descripcion
1929,5.3,Sin descripcion
1930,2.5,Sin descripcion
1931,5.6,Fragil
1932,8.1,Sin descripcion
1933,2.2,Sin descripcion
1934,7.5,Sin descripcion
1935,3.9,Fragil
1936,9.3,Fragil
1937,6.3,Fragil
1938,6.2,Fragil
1939,6.3,Sin descripcion
1940,8.4,Sin descripcion
1941,10.3,Fragil
1942,4.0,Sin descripcion
1943,6.2,Fragil
1944,4.9,Fragil
1945,4.0,Sin descripcion
1946,9.9,Sin descripcion
1947,6.2,Sin descripcion
1948,3.4,Sin descripcion
1949,5.7,Sin descripcion
1950,5.0,Fragil
1951,7.0,Fragil
1952,10.0,Fragil
1953,9.5,Sin descripcion
1954,9.3,Fragil
1955,10.7,Sin descripcion
1956,3.3,Sin descripcion
1957,9.9,Sin descripcion
1958,5.6,Sin descripcion
1959,4.2,Fragil
1960,3.5,Fragil
1961,2.1,Sin descripcion
1962,7.8,Fragil
1963,10.8,Fragil
1964,7.5,Fragil
1965,10.5,Fragil
1966,8.4,Sin descripcion
1967,4.8,Fragil
1968,10.9,Sin descripcion
1969,4.0,Sin descripcion
1970,5.0,Fragil
1971,8.3,Fragil
1972,6.9,Fragil
1973,9.4,Fragil
1974,8.2,Fragil
1975,1.7,Fragil
1976,8.2,Fragil
1977,4.3,Sin descripcion
1978,2.6,Fragil
1979,3.8,Fragil
1980,8.8,Sin descripcion
1981,3.4,Sin descripcion
1982,2.3,Sin descripcion
1983,1.4,Fragil
1984,9.3,Sin descripcion
1985,4.5,Fragil
1986,7.7,Sin descripcion
1987,2.9,Sin descripcion
1988,7.9,Sin descripcion
1989,8.1,Fragil
1990,2.4,Fragil
1991,7.1,Sin descripcion
1992,3.2,Fragil
1993,10.6,Fragil
1994,10.9,Fragil
1995,4.0,Fragil
1996,10.1,Sin descripcion
1997,6.1,Sin descripcion
1998,5.3,Fragil
1999,5.0,Sin descripcion
2000,5.7,Fragil
2001,4.3,Fragil
2002,4.1,Sin descripcion
2003,10.3,Sin descripcion
2004,4.3,Sin descripcion
2005,8.6,Sin descripcion
2006,1.0,Fragil
2007,4.1,Fragil
2008,5.6,Fragil
2009,3.1,Sin descripcion
2010,4.2,Fragil
2011,2.6,Fragil
2012,10.8,Fragil
2013,1.6,Sin descripcion
2014,4.6,Sin descripcion
2015,9.5,Fragil
2016,4.7,Sin descripcion
2017,9.3,Fragil
2018,8.8,Sin descripcion
2019,2.2,Fragil
2020,5.3,Fragil
2021,6.4,Sin descripcion
2022,5.8,Fragil
2023,3.4,Fragil
2024,7.7,Fragil
2025,7.7,Sin descripcion
2026,1.7,Fragil
2027,1.1,Fragil
2028,6.8,Sin descripcion
2029,8.8,Fragil
2030,7.8,Fragil
2031,6.2,Sin descripcion
2032,4.1,Sin descripcion
2033,1.7,Sin descripcion
2034,3.4,Fragil
2035,9.1,Sin descripcion
2036,4.0,Sin descripcion
2037,7.0,Sin descripcion
2038,10.4,Fragil
2039,6.1,Sin descripcion
2040,9.6,Sin descripcion
2041,4.6,Sin descripcion
2042,3.5,Fragil
2043,4.5,Fragil
2044,4.0,Sin descripcion
2045,3.8,Sin descripcion
2046,3.5,Sin descripcion
2047,7.7,Sin descripcion
2048,9.4,Sin descripcion
2049,3.7,Fragil
2050,6.6,Fragil
2051,2.7,Fragil
2052,5.2,Fragil
2053,5.7,Sin descripcion
2054,4.9,Fragil
2055,2.8,Fragil
2056,2.4,Sin descripcion
2057,5.6,Fragil
2058,7.2,Sin descripcion
2059,2.2,Fragil
2060,5.3,Fragil
2061,1.4,Sin descripcion
2062,6.4,Fragil
2063,9.2,Sin descripcion
2064,7.2,Sin descripcion
2065,1.0,Sin descripcion
2066,4.1,Sin descripcion
2067,1.8,Fragil
2068,1.1,Sin descripcion
2069,8.3,Fragil
2070,3.8,Sin descripcion
2071,5.0,Fragil
2072,2.9,Fragil
2073,4.3,Sin descripcion
2074,4.5,Fragil
2075,5.8,Fragil
2076,5.0,Fragil
2077,4.9,Fragil
2078,8.8,Sin descripcion
2079,4.4,Sin descripcion
2080,7.4,Sin descripcion
2081,2.3,Sin descripcion
2082,10.9,Sin descripcion
2083,7.1,Fragil
2084,8.7,Fragil
2085,3.1,Sin descripcion
2086,9.6,Fragil
2087,10.4,Fragil
2088,10.5,Sin descripcion
2089,2.1,Fragil
2090,1.8,Sin descripcion
2091,8.7,Sin descripcion
2092,6.5,Fragil
2093,1.4,Fragil
2094,8.4,Sin descripcion
2095,2.8,Sin descripcion
2096,7.6,Fragil
2097,9.0,Fragil
2098,1.5,Sin descripcion
2099,6.6,Fragil
2100,6.5,Sin descripcion
2101,8.1,Sin descripcion
2102,1.4,Fragil
2103,5.1,Fragil
2104,1.3,Fragil
2105,10.6,Sin descripcion
2106,2.1,Sin descripcion
2107,8.8,Sin descripcion
2108,4.5,Fragil
2109,1.5,Sin descripcion
2110,1.1,Fragil
2111,8.9,Fragil
2112,2.2,Sin descripcion
2113,9.3,Sin descripcion
2114,7.0,Fragil
2115,2.7,Sin descripcion
2116,4.2,Sin descripcion
2117,2.7,Fragil
2118,8.9,Fragil
2119,6.2,Sin descripcion
2120,7.6,Fragil
2121,6.8,Sin descripcion
2122,5.2,Sin descripcion
2123,6.5,Fragil
2124,7.4,Sin descripcion
2125,4.2,Sin descripcion
2126,8.2,Fragil
2127,7.5,Sin descripcion
2128,5.2,Fragil
2129,1.4,Fragil
2130,1.8,Fragil
2131,3.8,Fragil
2132,4.5,Sin descripcion
2133,7.5,Sin descripcion
2134,10.0,Sin descripcion
2135,4.6,Fragil
2136,6.2,Fragil
2137,3.7,Sin descripcion
2138,6.9,Fragil
2139,1.5,Fragil
2140,1.6,Fragil
