id,nombre,precio,numero_cajas,tipo,tamaño,color,descripcion,dimensiones,material,carga,frecuencia,potencia,tension
1381,EKEDALEN / BERNHARD,4372000,4,living,,,,4x7x3,Organico,36,,,
2423,POÄNG,628000,1,living,,,,1x8x7,Reciclado,28,,,
3516,PAX,2768000,2,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
3363,BESTÅ,156000,1,living,,,,8x1x3,Reciclado,20,,,
2572,GRÖNLID,820000,5,living,,,,1x5x3,Madera,45,,,
1992,MASTHOLMEN,204000,1,living,,,,2x9x6,Reciclado,50,,,
1745,MICKE,140000,1,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
3309,BESTÅ / EKET,1375200,3,living,,,,2x8x5,Plastico,16,,,
3098,BEKANT,560000,5,living,,,,4x9x9,Plastico,38,,,
2196,HAVSTA,1560000,4,living,,,,4x10x3,Reciclado,10,,,
131,DELAKTIG,476000,5,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
2351,EMTEN,31200,2,living,,,,10x7x7,Organico,24,,,
2347,KIVIK,636000,3,living,,,,3x6x6,Organico,48,,,
2144,FRÖSÖN/DUVHOLMEN,47200,3,living,,,,5x1x5,Reciclado,34,,,
1273,HEMNES,236000,2,living,,,,4x7x9,Plastico,29,,,
309,EKET,320000,2,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1605,PLATSA,354400,2,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
1665,JONAXEL,120000,4,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
348,JONAXEL,144000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
2437,VALLENTUNA,4240000,4,living,,,,9x9x4,Plastico,16,,,
1311,NORDKISA,276000,5,living,,,,6x7x10,Organico,18,,,
801,JONAXEL,584000,2,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
3186,EKEDALEN / EKEDALEN,996000,1,living,,,,6x8x10,Reciclado,5,,,
1736,CIRKUSTÄLT,63200,1,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1182,SÖDERHAMN,880000,3,living,,,,6x8x8,Plastico,5,,,
2349,VIMLE,3716000,5,living,,,,10x8x8,Plastico,38,,,
777,SVALNÄS,996000,1,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
3091,EKEDALEN,636000,2,living,,,,4x9x7,Plastico,44,,,
1688,NORDLI,1232000,5,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
3095,MÖRBYLÅNGA / ODGER,3412000,5,living,,,,4x6x3,Organico,15,,,
7,DALFRED,156000,4,living,,,,9x1x7,Plastico,18,,,
3289,BRIMNES,792000,2,living,,,,9x4x9,Madera,25,,,
1953,MASTHOLMEN,787200,4,living,,,,6x3x10,Madera,8,,,
1158,SAKARIAS,40000,4,living,,,,1x3x6,Organico,44,,,
3623,PLATSA,1059200,4,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
346,EDVALLA,20000,1,dormitorio,Grande,Azul,Sin descripcion,,,,,,
3662,PAX / FÄRVIK/AULI,2524000,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
1957,BROMMÖ,164000,5,living,,,,8x4x6,Madera,48,,,
2857,EKET,64000,1,living,,,,9x4x7,Madera,7,,,
2890,FREDDE,876000,1,living,,,,1x10x7,Madera,6,,,
959,SELSVIKEN,120000,5,living,,,,10x6x1,Organico,42,,,
249,LYCKSELE HÅVET,1316000,1,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
724,BESTÅ,156000,5,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
1463,EKEDALEN,276000,1,living,,,,7x2x10,Madera,1,,,
1787,SUNDVIK,876000,2,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
3574,PAX,1199200,3,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
3065,GERTON,620000,3,living,,,,2x6x6,Organico,25,,,
1692,GALANT,660000,1,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
3195,VEDBO / VEDBO,4692000,5,living,,,,4x2x6,Madera,49,,,
2096,ÄPPLARÖ,1476000,3,living,,,,7x4x2,Reciclado,45,,,
3136,VANGSTA / TEODORES,740000,3,living,,,,8x2x3,Madera,17,,,
3061,INGATORP / INGOLF,2180000,5,living,,,,7x6x9,Plastico,47,,,
2394,SÖDERHAMN,200000,3,living,,,,8x2x7,Organico,17,,,
3365,BESTÅ,476000,1,living,,,,4x5x4,Plastico,16,,,
2392,VIMLE,3844000,2,living,,,,5x2x10,Plastico,5,,,
2984,EKEDALEN / EKEDALEN,1900000,4,living,,,,3x5x5,Plastico,26,,,
893,GALANT,5184000,3,living,,,,7x6x8,Reciclado,14,,,
222,BJORLI,32000,5,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
2696,PÅHL,100000,2,living,,,,5x8x7,Plastico,3,,,
2395,GRÖNLID,116000,1,living,,,,10x5x10,Organico,5,,,
3148,STENSELE,440000,4,living,,,,7x9x5,Madera,40,,,
672,BJÄRRED,39200,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
2115,HAVSTEN,860000,1,living,,,,6x3x8,Madera,41,,,
1499,EKEDALEN / BERNHARD,4372000,3,living,,,,2x6x3,Organico,16,,,
2101,SOLLERÖN,1418400,4,living,,,,5x10x8,Plastico,31,,,
1488,VANGSTA / TEODORES,676000,3,living,,,,3x6x7,Reciclado,23,,,
3410,BAGGANÄS,40000,4,living,,,,8x2x8,Plastico,16,,,
3194,NORDVIKEN / HENRIKSDAL,2140000,2,living,,,,4x10x1,Organico,2,,,
1149,REMSTA,636000,2,living,,,,4x7x9,Plastico,46,,,
2360,NORSBORG,112000,2,living,,,,3x3x3,Plastico,18,,,
2976,LEN,71200,5,living,,,,3x10x10,Reciclado,37,,,
3576,PLATSA,360000,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
1915,LANGUR,88000,2,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
2439,VIMLE,1032000,1,living,,,,1x3x1,Madera,4,,,
2341,VALLENTUNA,2345600,5,living,,,,6x8x2,Reciclado,42,,,
3102,BEKANT,1984000,3,living,,,,7x8x3,Madera,36,,,
2897,STOCKHOLM 2017,412800,1,living,,,,10x8x9,Organico,34,,,
2559,GRÖNLID,7120000,4,living,,,,5x1x10,Reciclado,36,,,
1683,PLATSA,318400,2,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2720,LINNMON / ALEX,636000,4,living,,,,9x7x3,Reciclado,40,,,
374,ALGOT,4800,2,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
2048,FRÖSÖN,13919,1,living,,,,3x6x7,Reciclado,27,,,
455,BESTÅ,24000,5,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
654,KLACKBERG,28000,4,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
3697,Foco LED MR16,8990,12,iluminacion,,Blanco cálido,Bajo consumo,,,,60,5,240
3448,HANVIKEN,60000,4,living,,,,5x4x8,Madera,13,,,
753,BROR,1072000,3,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
1340,MELLTORP / NISSE,157600,3,living,,,,10x5x4,Plastico,21,,,
1580,EKEDALEN / HENRIKSDAL,3652000,4,living,,,,1x8x6,Reciclado,39,,,
1310,HATTEFJÄLL,1156000,3,living,,,,9x3x7,Plastico,16,,,
2355,VIMLE,164000,2,living,,,,3x2x3,Organico,36,,,
1363,LERHAMN,116000,1,living,,,,2x9x2,Organico,25,,,
3708,Panel LED 30x30,2990,20,iluminacion,,Blanco frío,Bajo consumo,,,,50,12,12
3369,HACKÅS,25600,1,living,,,,2x10x10,Reciclado,44,,,
3611,ELVARLI,1214400,3,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
3067,IDÅSEN,480000,2,living,,,,10x3x9,Reciclado,33,,,
1588,EKEDALEN / ODGER,2212000,4,living,,,,1x5x3,Organico,49,,,
3547,SUNDVIK,876000,3,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
2447,STOCKHOLM 2017,412800,1,living,,,,2x2x10,Organico,30,,,
3003,INGATORP / INGOLF,2412000,2,living,,,,8x1x8,Organico,32,,,
1766,RESÖ,164000,3,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2516,VALLENTUNA,3558400,2,living,,,,1x7x8,Plastico,49,,,
139,BUSUNGE,636000,3,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
3081,LISABO / ODGER,1500000,2,living,,,,2x10x4,Madera,33,,,
2625,GRÖNLID,4640000,3,living,,,,6x4x2,Plastico,2,,,
507,SELSVIKEN,48000,2,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2839,HEMNES,956800,1,living,,,,6x3x3,Madera,2,,,
2946,GAMLARED / STEFAN,452000,1,living,,,,6x9x7,Madera,24,,,
2638,LACK,24000,3,living,,,,2x10x4,Organico,50,,,
872,GALANT,756000,4,living,,,,9x6x6,Organico,29,,,
1817,TROFAST,308000,4,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
1167,TOBIAS,276000,2,living,,,,5x10x7,Madera,3,,,
2708,LACK,31200,1,living,,,,6x2x10,Plastico,43,,,
2787,LINNMON / GODVIN,220000,2,living,,,,5x10x2,Organico,21,,,
2366,VALLENTUNA,512000,1,living,,,,10x10x10,Reciclado,30,,,
1855,SMÅGÖRA,372000,3,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
912,BESTÅ,772000,2,living,,,,7x4x5,Madera,49,,,
2653,LUBBAN,220000,1,living,,,,5x2x10,Organico,18,,,
1187,LEIFARNE,156000,5,living,,,,4x4x1,Plastico,46,,,
1586,NORDVIKEN / NORRARYD,2028000,2,living,,,,2x6x5,Madera,29,,,
3361,LAPPVIKEN,25200,1,living,,,,3x10x9,Plastico,44,,,
3032,NORBERG / NISSE,259200,3,living,,,,4x2x3,Reciclado,21,,,
1946,TROFAST,8000,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
1066,HAVSTA,80000,3,living,,,,3x4x3,Plastico,33,,,
2560,LYCKSELE LÖVÅS,396000,3,living,,,,7x9x10,Plastico,15,,,
3282,BESTÅ,136000,5,living,,,,2x4x6,Plastico,23,,,
3661,PAX,2940000,1,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
2041,SJÄLLAND,252800,3,living,,,,6x10x5,Reciclado,16,,,
1874,GONATT,876000,3,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
2138,FRÖSÖN,60000,1,living,,,,8x3x1,Plastico,10,,,
3299,MOSTORP,1116000,3,living,,,,1x1x9,Reciclado,30,,,
2450,KIVIK,556000,4,living,,,,4x7x7,Madera,45,,,
786,JONAXEL,760000,3,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
993,HAVSTA,1232000,3,living,,,,9x7x5,Reciclado,20,,,
1853,SMÅGÖRA,296000,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
2959,GERTON,572000,1,living,,,,7x4x2,Madera,8,,,
90,FYRESDAL,439200,1,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
2756,BEKANT,1096000,5,living,,,,6x6x4,Madera,46,,,
2212,SANDBACKEN,1061600,2,living,,,,4x3x1,Reciclado,48,,,
701,BROR,1068000,4,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
3225,MÖRBYLÅNGA / BALTSAR,3740000,3,living,,,,9x8x3,Madera,45,,,
2483,NYHAMN,1216000,5,living,,,,2x5x1,Plastico,15,,,
1955,TOSTERÖ,140000,2,living,,,,8x4x3,Madera,10,,,
3054,IDÅSEN,676000,4,living,,,,4x4x2,Reciclado,13,,,
3473,STUVA / FRITIDS,340000,5,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
1734,MAMMUT,47200,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
680,BROR,1720000,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
1685,JONAXEL,156000,5,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
2387,VIMLE,6716000,4,living,,,,9x4x9,Plastico,47,,,
1801,UTTER,20000,4,dormitorio,Grande,Azul,Sin descripcion,,,,,,
2678,FREKVENS,81200,4,living,,,,2x1x8,Madera,38,,,
216,STUVA / FRITIDS,1620000,1,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
2280,DELAKTIG,2620000,4,living,,,,3x9x3,Reciclado,13,,,
3427,BILLSBRO,36000,5,living,,,,6x10x3,Madera,49,,,
2972,RYDEBÄCK,240000,2,living,,,,8x1x5,Plastico,14,,,
3312,IKEA PS,340000,1,living,,,,10x6x1,Organico,33,,,
3181,MÖCKELBY / FANBYN,3316000,5,living,,,,1x8x4,Reciclado,45,,,
2172,ELVARLI,1917600,5,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
3227,LINNMON / ALEX,440000,1,living,,,,2x10x10,Madera,10,,,
3185,MÖRBYLÅNGA / VOLFGANG,3796000,2,living,,,,7x9x7,Organico,23,,,
2703,LUNNARP,207200,4,living,,,,9x4x9,Organico,37,,,
3671,ELVARLI,3130400,3,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
6,FRANKLIN,103200,2,living,,,,1x9x1,Plastico,43,,,
2788,SVALSTA,319200,5,living,,,,9x7x8,Organico,41,,,
1701,NORDLI,256000,5,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
3155,ÖVRARYD,352000,2,living,,,,6x5x8,Madera,4,,,
1754,IKEA PS LÖMSK,276000,5,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
686,ALGOT,379360,5,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
3269,TIMMERVIKEN,92000,2,living,,,,1x5x7,Madera,41,,,
2578,VIMLE,768000,5,living,,,,4x1x3,Organico,3,,,
1094,GALANT,2592000,3,living,,,,8x8x9,Organico,12,,,
1732,MAMMUT,103200,5,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
2622,LYCKSELE HÅVET,636000,3,living,,,,10x7x8,Plastico,38,,,
356,OLAUS,617600,2,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
2275,SÖDERHAMN,596000,5,living,,,,5x2x6,Plastico,49,,,
3229,NORRÅKER / NORRARYD,1108000,4,living,,,,5x10x9,Reciclado,15,,,
2502,HEMNES,1668000,4,living,,,,3x4x5,Organico,8,,,
882,BESTÅ,380000,1,living,,,,8x3x1,Plastico,15,,,
800,SVALNÄS,1656000,4,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
1379,LANGUR,88000,1,living,,,,2x7x10,Organico,28,,,
2403,KUNGSHAMN,240000,1,living,,,,6x5x10,Reciclado,35,,,
1650,HEMNES,56000,4,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
1976,MASTHOLMEN,372000,1,living,,,,10x1x1,Reciclado,14,,,
642,ALGOT,331200,1,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
2433,VALLENTUNA,3292800,1,living,,,,4x7x4,Madera,44,,,
3173,ÅMLIDEN / TORSKLINT,556000,3,living,,,,2x4x7,Reciclado,5,,,
3675,PAX,3008000,5,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
1183,MACKAPÄR,236000,5,living,,,,6x8x9,Madera,24,,,
1778,PÅHL,80000,5,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
3548,BRYGGJA,477600,5,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
3511,HEMNES,1236000,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
605,SVALNÄS,2084000,5,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
2425,LIDHULT,5152000,2,living,,,,3x1x4,Madera,46,,,
1256,EKENÄS,796000,5,living,,,,5x4x2,Madera,36,,,
926,BESTÅ,24000,1,living,,,,4x10x10,Plastico,20,,,
3674,ELVARLI,1230400,3,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
2162,DUVHOLMEN,28000,2,living,,,,2x10x9,Organico,16,,,
177,GRÖNLID,2876000,4,dormitorio,Grande,Verde,Sin descripcion,,,,,,
2975,INGATORP / INGOLF,1380000,4,living,,,,6x4x4,Madera,31,,,
2676,SNIGLAR,116000,1,living,,,,10x9x2,Reciclado,42,,,
923,HACKÅS,25600,4,living,,,,1x5x5,Reciclado,17,,,
2514,FÄRLÖV,156000,2,living,,,,2x2x2,Reciclado,35,,,
2490,VALLENTUNA,2156800,5,living,,,,4x8x8,Organico,4,,,
921,HAVSTA,676000,1,living,,,,5x6x10,Organico,27,,,
636,BESTÅ,2168000,4,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
524,ALGOT,16000,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
3018,LINNMON / ALVARET,444000,3,living,,,,6x7x3,Madera,15,,,
2254,EKTORP,316000,5,living,,,,8x8x9,Plastico,29,,,
2523,LIDHULT,1440000,2,living,,,,4x8x4,Reciclado,29,,,
2345,LIDHULT,2316000,2,living,,,,9x4x4,Organico,29,,,
1818,STUVA,140000,5,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
2607,FLEKKE,1196000,5,living,,,,6x4x9,Plastico,4,,,
1504,NORDVIKEN / NORDVIKEN,2676000,5,living,,,,4x1x3,Organico,23,,,
2190,HAVSTA,556000,5,living,,,,3x9x8,Plastico,48,,,
2786,GLASHOLM / ALEX,772000,3,living,,,,5x9x9,Plastico,43,,,
807,GLASSVIK,140000,2,living,,,,3x8x1,Madera,28,,,
1764,FLISAT,111200,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
3680,ELVARLI,980800,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
3459,PAX,672000,3,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
1084,HAVSTA,1788000,3,living,,,,7x2x3,Reciclado,43,,,
2090,KUNGSHOLMEN,1728320,5,living,,,,3x10x9,Madera,25,,,
1433,TORSBY / VOLFGANG,1916000,4,living,,,,7x4x8,Plastico,39,,,
1332,FANBYN,116000,5,living,,,,1x5x7,Madera,49,,,
2290,LANDSKRONA,3436000,2,living,,,,3x3x9,Organico,23,,,
1046,BAGGANÄS,17600,3,living,,,,2x10x2,Madera,34,,,
2333,LANDSKRONA,2396000,3,living,,,,8x6x2,Organico,23,,,
500,BROR,276000,2,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
2350,NORSBORG,4400000,4,living,,,,1x1x3,Reciclado,11,,,
3245,RÅSHULT,100000,4,living,,,,7x1x4,Madera,1,,,
3126,NORDVIKEN / RÖNNINGE,2300000,5,living,,,,3x3x4,Madera,25,,,
1746,SUNDVIK,196000,2,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
3072,SVALNÄS,1464000,4,living,,,,8x6x8,Reciclado,28,,,
2968,ALVARET,76000,2,living,,,,3x9x3,Reciclado,27,,,
982,HISHULT,13600,1,living,,,,4x10x9,Madera,37,,,
3683,PAX / FORSAND/VIKEDAL,1008000,4,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
1826,TROFAST,132000,5,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2656,LINNMON / LERBERG,140000,1,living,,,,8x2x1,Madera,42,,,
1934,TROFAST,208000,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
578,BROR,396000,1,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
1053,HAVSTA,2020000,3,living,,,,1x5x6,Plastico,24,,,
3112,BEKANT,2451200,3,living,,,,1x1x2,Plastico,28,,,
2208,EKTORP,860000,1,living,,,,2x10x3,Plastico,8,,,
1391,VEDBO,556000,1,living,,,,3x4x1,Plastico,9,,,
2623,GRÖNLID,4480000,4,living,,,,2x7x6,Plastico,19,,,
2209,EKTORP,1400000,1,living,,,,10x10x3,Plastico,30,,,
3352,BESTÅ,80000,1,living,,,,5x9x4,Reciclado,45,,,
1274,BEKVÄM,79200,4,living,,,,2x7x1,Organico,35,,,
2906,KLIMPEN,160000,2,living,,,,2x4x7,Reciclado,44,,,
465,BILLY,244000,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
3281,VITTSJÖ,196000,4,living,,,,2x10x9,Reciclado,41,,,
1337,BEKVÄM,79200,4,living,,,,3x1x2,Reciclado,25,,,
2911,BEKANT,1415200,5,living,,,,6x1x4,Madera,40,,,
995,BAGGANÄS,21600,5,living,,,,6x2x5,Organico,27,,,
2806,PÅHL,236000,1,living,,,,10x7x2,Madera,40,,,
2971,SLÄHULT,492000,5,living,,,,1x10x8,Madera,42,,,
3472,PAX,2244000,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
3454,PLATSA,1749600,2,living,,,,7x9x1,Reciclado,38,,,
1495,MÖRBYLÅNGA / BERNHARD,4220000,5,living,,,,3x9x3,Plastico,8,,,
565,BILLY / MORLIDEN,332000,3,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
402,BESTÅ,136000,4,dormitorio,Grande,Azul,Sin descripcion,,,,,,
1500,EKEDALEN / HENRIKSDAL,2212000,5,living,,,,2x1x9,Reciclado,44,,,
526,NOTVIKEN,80000,5,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
1906,STUVA,436000,4,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
306,KALLAX,580000,2,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1561,NORDVIKEN / HENRIKSDAL,2140000,2,living,,,,10x4x4,Madera,10,,,
118,KONGSFJORD,6840800,1,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
2089,KUNGSHOLMEN,435520,5,living,,,,5x4x5,Madera,18,,,
2451,NORSBORG,224000,4,living,,,,1x3x8,Reciclado,50,,,
3478,PAX,1496000,2,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
881,IDÅSEN,796000,2,living,,,,3x3x10,Reciclado,17,,,
2069,YTTERÖN,79200,5,living,,,,9x8x3,Organico,17,,,
992,BESTÅ,380000,1,living,,,,3x5x1,Reciclado,36,,,
2725,STOCKHOLM,636000,1,living,,,,1x10x3,Madera,16,,,
2340,POÄNG,156000,2,living,,,,7x8x10,Madera,31,,,
2473,KIVIK,116000,2,living,,,,2x5x9,Plastico,11,,,
2545,VIMLE,1528000,3,living,,,,8x9x9,Organico,22,,,
1217,MAMMUT,23200,5,living,,,,3x2x10,Organico,30,,,
2388,BRIMNES,876000,1,living,,,,4x10x1,Plastico,39,,,
2176,KALLAX,556000,2,dormitorio,Grande,Verde,Sin descripcion,,,,,,
2273,VALLENTUNA,928000,2,living,,,,10x4x1,Organico,10,,,
2098,SOLLERÖN,368000,1,living,,,,2x10x8,Plastico,47,,,
2599,GRÖNLID,1280000,4,living,,,,10x7x9,Madera,1,,,
3430,SKÄRHAMN,23200,1,living,,,,3x1x4,Organico,1,,,
1741,MAMMUT,47200,5,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
2283,GRÖNLID,5260000,4,living,,,,6x8x7,Madera,32,,,
3137,LERHAMN,471200,2,living,,,,4x9x2,Plastico,12,,,
2404,VALLENTUNA,256000,4,living,,,,8x1x7,Plastico,34,,,
363,KOLBJÖRN,180000,4,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
2758,ASKVOLL,140000,5,living,,,,9x6x4,Madera,7,,,
1237,SKOGSTORP,636000,3,living,,,,6x6x9,Reciclado,24,,,
2962,BEKANT,660000,4,living,,,,6x3x9,Reciclado,32,,,
2327,VATTVIKEN,796000,2,living,,,,2x1x5,Plastico,33,,,
2935,LINNMON / KRILLE,308000,2,living,,,,4x9x10,Organico,43,,,
956,BESTÅ,1240000,5,living,,,,9x8x6,Organico,27,,,
3528,PAX,824000,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
1983,ÄPPLARÖ,1907200,2,living,,,,2x10x8,Madera,30,,,
2652,LILLÅSEN,500000,2,living,,,,1x9x9,Plastico,6,,,
2579,POÄNG,200000,5,living,,,,9x6x8,Madera,15,,,
3132,MELLTORP / TEODORES,463200,1,living,,,,9x2x6,Reciclado,26,,,
916,BESTÅ,20000,1,living,,,,4x6x4,Plastico,5,,,
2574,GRÖNLID,672000,4,living,,,,3x4x9,Reciclado,10,,,
2329,NYHAMN,276000,2,living,,,,2x10x5,Madera,44,,,
805,TIMMERVIKEN,80000,3,living,,,,4x9x1,Madera,39,,,
389,GUBBARP,2400,5,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
2600,NORSBORG,272000,2,living,,,,5x8x7,Madera,33,,,
2304,VIMLE,2708000,2,living,,,,1x8x1,Reciclado,12,,,
1823,TROFAST,120000,4,dormitorio,Mediano,Azul,Uno de los productos mas vendidos,,,,,,
3273,LACK,40000,2,living,,,,1x8x10,Plastico,41,,,
2505,FLOTTEBO,1724800,2,living,,,,4x6x7,Plastico,5,,,
3461,PAX / FORSAND/VIKEDAL,956000,5,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
3060,EKEDALEN / EKEDALEN,1740800,3,living,,,,7x10x4,Organico,6,,,
2385,KIVIK,5516000,3,living,,,,10x5x7,Madera,4,,,
3189,MELLTORP / JANINGE,735200,2,living,,,,10x8x3,Organico,12,,,
2418,HAVSTEN,1736000,5,living,,,,3x4x8,Organico,4,,,
2713,FLOTTEBO,64000,1,living,,,,9x2x8,Reciclado,35,,,
2446,VIMLE,3792000,4,living,,,,8x8x10,Reciclado,16,,,
2227,GRYTTBY,165200,1,living,,,,5x5x7,Madera,20,,,
3635,PAX / MEHAMN,2380000,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
3396,MÖLLARP,13600,4,living,,,,9x7x9,Madera,11,,,
1832,SLÄKT,236000,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
3505,STUVA / FRITIDS,540000,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
2271,KLIPPAN,1036000,1,living,,,,8x5x1,Reciclado,43,,,
2694,LISTERBY,476000,3,living,,,,8x2x9,Organico,31,,,
2135,TOSTERÖ,82400,3,living,,,,4x3x1,Reciclado,34,,,
3601,ELVARLI,996000,4,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3632,PAX / GRIMO,1412000,3,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3470,BRIMNES,380000,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
3507,PAX,424000,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
1327,LANDSKRONA,1596000,5,living,,,,2x6x1,Reciclado,40,,,
51,VATTVIKEN,796000,2,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
3471,PAX,1024000,4,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
3174,MÖRBYLÅNGA / BERNHARD,4220000,1,living,,,,10x2x8,Madera,6,,,
25,EKEDALEN,276000,1,living,,,,1x10x4,Plastico,26,,,
2985,KRILLE,60000,1,living,,,,1x2x6,Reciclado,32,,,
784,TIMMERVIKEN,92000,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
2529,LIDHULT,440000,2,living,,,,3x5x9,Organico,1,,,
3285,BRIMNES,340000,3,living,,,,4x10x9,Organico,31,,,
3634,ELVARLI,1040800,5,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
