id,id_producto,peso,descripcion
1,1726,3.5,Fragil
1,210,4.7,Sin descripcion
3,664,9.8,Sin descripcion
4,583,4.3,Sin descripcion
1,3089,5.2,Fragil
0,1034,1.7,Fragil
2,2556,1.0,Sin descripcion
0,524,7.5,Sin descripcion
1,3137,1.8,Fragil
1,113,3.4,Sin descripcion
4,1487,1.1,Fragil
0,3265,8.8,Sin descripcion
1,3560,6.2,Sin descripcion
1,2092,3.2,Fragil
0,1560,3.9,Sin descripcion
0,2179,6.3,Sin descripcion
2,2024,10.2,Fragil
1,158,9.6,Fragil
1,2895,8.1,Sin descripcion
0,1371,3.2,Sin descripcion
0,266,8.5,Fragil
2,3436,2.6,Sin descripcion
2,2010,8.8,Fragil
0,3489,9.4,Fragil
4,3287,9.3,Sin descripcion
0,1885,10.3,Sin descripcion
0,2713,1.2,Fragil
1,930,6.6,Fragil
1,1092,10.6,Sin descripcion
4,2376,10.4,Fragil
1,697,9.1,Sin descripcion
0,2531,9.9,Sin descripcion
1,1904,10.5,Fragil
1,1112,5.4,Fragil
2,96,4.9,Fragil
1,3705,2.7,Sin descripcion
1,1561,2.1,Sin descripcion
2,3031,2.2,Sin descripcion
1,1684,3.6,Fragil
0,3175,2.1,Sin descripcion
0,1766,5.8,Fragil
1,3624,2.2,Sin descripcion
1,1572,1.0,Fragil
0,2496,1.6,Fragil
0,1196,6.3,Fragil
0,1217,3.8,Sin descripcion
1,474,10.6,Sin descripcion
0,3177,2.1,Fragil
3,212,10.8,Fragil
3,192,2.7,Fragil
0,3023,5.6,Sin descripcion
0,3435,4.5,Fragil
0,2518,3.4,Sin descripcion
0,3255,4.2,Fragil
3,765,10.1,Sin descripcion
0,3167,3.5,Fragil
2,3610,10.1,Fragil
1,2488,10.0,Fragil
1,2078,9.3,Fragil
0,201,5.8,Sin descripcion
2,3623,1.4,Sin descripcion
4,3239,5.7,Fragil
1,2411,10.3,Fragil
3,655,6.3,Fragil
1,3134,3.9,Fragil
2,3297,5.4,Fragil
1,594,10.4,Fragil
1,1885,6.3,Fragil
2,3078,7.7,Sin descripcion
1,2507,10.1,Fragil
0,2013,4.6,Fragil
2,1239,2.1,Fragil
0,1241,1.0,Sin descripcion
0,3533,1.7,Sin descripcion
2,100,2.6,Sin descripcion
3,1799,9.0,Fragil
0,1755,2.7,Fragil
2,2196,7.8,Sin descripcion
0,94,1.1,Fragil
0,3626,7.0,Fragil
3,696,9.7,Fragil
0,1803,8.9,Fragil
0,2059,7.6,Fragil
3,3020,2.2,Sin descripcion
1,1321,1.3,Fragil
3,3083,9.7,Fragil
0,1856,4.0,Sin descripcion
3,288,6.3,Sin descripcion
3,1817,4.3,Fragil
0,1791,2.3,Sin descripcion
3,2450,10.8,Fragil
0,3051,10.4,Sin descripcion
1,3375,4.6,Fragil
4,3535,6.8,Fragil
1,1919,2.7,Sin descripcion
0,2038,10.5,Fragil
1,3498,9.7,Sin descripcion
4,3104,2.7,Sin descripcion
0,3169,7.1,Sin descripcion
0,38,2.8,Sin descripcion
2,1125,2.2,Fragil
0,484,3.8,Fragil
3,3688,4.7,Fragil
1,1701,10.7,Sin descripcion
1,351,7.5,Sin descripcion
3,697,6.8,Fragil
1,1227,3.3,Fragil
1,3051,5.9,Sin descripcion
4,3050,5.2,Fragil
0,3589,4.5,Fragil
2,1643,8.6,Fragil
1,3172,10.6,Fragil
2,3471,1.4,Sin descripcion
2,1825,10.6,Fragil
3,421,4.6,Sin descripcion
2,3654,3.6,Sin descripcion
0,3282,7.9,Sin descripcion
1,1447,10.1,Sin descripcion
1,1594,4.5,Fragil
0,2249,8.5,Sin descripcion
0,2690,8.8,Fragil
0,2685,6.9,Sin descripcion
4,2788,4.8,Sin descripcion
0,3207,9.7,Fragil
4,1676,9.4,Sin descripcion
1,3105,4.5,Fragil
3,3342,10.3,Sin descripcion
0,601,5.5,Fragil
2,3040,4.5,Sin descripcion
0,1483,9.2,Fragil
0,3617,5.5,Sin descripcion
1,3396,9.0,Fragil
0,1906,1.0,Fragil
4,341,4.8,Sin descripcion
0,1335,1.1,Fragil
3,1457,3.5,Fragil
0,54,6.6,Sin descripcion
0,3427,6.1,Sin descripcion
2,3643,6.6,Sin descripcion
1,2977,7.1,Sin descripcion
2,3664,3.9,Fragil
0,97,5.1,Sin descripcion
2,3402,10.6,Sin descripcion
1,2050,8.7,Sin descripcion
0,66,5.5,Fragil
0,2063,7.7,Sin descripcion
2,1467,9.2,Fragil
0,3525,1.4,Fragil
2,3260,4.8,Sin descripcion
2,453,6.0,Sin descripcion
0,2290,1.4,Sin descripcion
0,1295,2.3,Sin descripcion
4,1260,1.8,Fragil
2,3027,8.8,Fragil
2,1412,2.7,Fragil
0,3727,1.3,Fragil
2,3058,3.1,Sin descripcion
0,2972,2.0,Fragil
2,3060,3.7,Sin descripcion
1,1292,4.5,Sin descripcion
4,3048,4.7,Sin descripcion
0,2707,3.1,Sin descripcion
1,66,1.4,Sin descripcion
2,267,4.4,Sin descripcion
1,3333,2.0,Sin descripcion
2,3586,5.0,Fragil
2,1294,9.7,Sin descripcion
2,1005,8.4,Fragil
3,1709,7.7,Sin descripcion
1,3477,10.8,Sin descripcion
3,2486,4.6,Sin descripcion
3,2238,1.5,Sin descripcion
3,2274,5.0,Fragil
0,3393,1.3,Sin descripcion
3,2698,10.3,Fragil
2,1628,8.0,Sin descripcion
0,1203,10.0,Sin descripcion
0,258,3.0,Sin descripcion
2,1507,10.5,Fragil
3,3639,1.2,Fragil
2,3109,5.0,Sin descripcion
0,3414,7.2,Sin descripcion
1,3095,8.6,Sin descripcion
2,1489,8.3,Sin descripcion
0,17,5.4,Fragil
0,1278,3.3,Sin descripcion
3,3474,9.9,Fragil
2,1232,3.8,Sin descripcion
4,246,5.3,Sin descripcion
1,3567,7.5,Fragil
0,1726,10.9,Fragil
0,535,7.2,Fragil
2,510,4.6,Fragil
1,3673,6.4,Fragil
1,1457,10.8,Fragil
2,2445,8.3,Fragil
0,2920,3.0,Fragil
1,2359,8.8,Fragil
4,901,7.3,Fragil
4,215,6.0,Sin descripcion
0,3040,3.4,Fragil
0,2937,1.4,Sin descripcion
0,1172,2.1,Fragil
0,3464,7.9,Sin descripcion
2,1933,2.9,Fragil
2,3669,8.9,Sin descripcion
2,3375,10.6,Sin descripcion
2,3252,9.4,Sin descripcion
3,3576,4.6,Fragil
1,1612,4.2,Sin descripcion
1,928,9.2,Sin descripcion
1,3036,1.1,Fragil
2,701,10.4,Fragil
4,1770,2.5,Sin descripcion
0,2129,4.2,Fragil
1,27,6.0,Fragil
1,70,10.9,Sin descripcion
0,3337,10.2,Fragil
3,231,8.8,Sin descripcion
0,3347,3.9,Sin descripcion
4,2241,5.5,Fragil
2,1919,8.7,Fragil
0,2240,7.8,Sin descripcion
0,500,4.4,Fragil
0,2554,5.1,Sin descripcion
2,3551,6.2,Fragil
2,1203,5.6,Fragil
2,1316,2.4,Fragil
0,775,4.0,Sin descripcion
1,139,9.5,Sin descripcion
3,3163,1.3,Sin descripcion
0,3627,4.4,Fragil
0,3264,8.1,Sin descripcion
1,1123,8.8,Fragil
0,3278,1.3,Fragil
2,373,5.9,Fragil
0,745,1.8,Fragil
1,3059,5.2,Fragil
2,80,10.5,Fragil
0,3488,8.0,Sin descripcion
1,2315,1.6,Fragil
1,629,8.9,Sin descripcion
2,1490,5.1,Fragil
4,1480,8.5,Sin descripcion
0,1317,3.9,Sin descripcion
0,3091,2.1,Sin descripcion
4,604,5.2,Sin descripcion
2,974,8.9,Sin descripcion
2,3247,1.6,Fragil
2,110,1.4,Sin descripcion
0,3141,9.1,Fragil
0,2480,5.3,Sin descripcion
1,459,7.7,Sin descripcion
1,3597,4.0,Sin descripcion
2,767,8.4,Fragil
0,885,7.9,Sin descripcion
0,39,7.0,Fragil
1,79,5.3,Fragil
2,625,5.4,Fragil
3,3013,10.8,Fragil
0,3476,3.7,Sin descripcion
1,1550,3.3,Fragil
1,2353,9.0,Sin descripcion
1,2268,1.7,Fragil
3,3410,8.1,Sin descripcion
1,3557,4.0,Sin descripcion
0,107,5.2,Fragil
1,574,8.6,Fragil
1,3015,3.0,Sin descripcion
0,3542,3.5,Sin descripcion
0,3219,8.8,Fragil
1,2901,2.9,Fragil
0,3637,5.7,Sin descripcion
3,2648,4.1,Fragil
1,3674,9.2,Sin descripcion
0,1405,3.8,Fragil
0,3588,9.3,Fragil
3,2494,5.3,Fragil
0,3131,8.7,Sin descripcion
0,506,8.9,Sin descripcion
0,3412,5.4,Fragil
1,3681,10.1,Fragil
0,3069,6.6,Sin descripcion
0,421,4.8,Sin descripcion
0,3081,2.7,Sin descripcion
0,3181,3.5,Sin descripcion
2,1564,5.0,Fragil
2,167,1.4,Fragil
3,3427,2.2,Fragil
2,1715,10.1,Fragil
3,3557,4.3,Sin descripcion
2,3678,9.8,Sin descripcion
0,2788,2.9,Fragil
0,2633,4.0,Fragil
1,3631,2.8,Sin descripcion
0,3261,3.4,Fragil
0,239,1.3,Sin descripcion
0,433,4.3,Sin descripcion
1,143,7.0,Sin descripcion
4,2185,2.2,Sin descripcion
4,2756,10.8,Sin descripcion
2,2260,9.7,Sin descripcion
1,1528,8.9,Sin descripcion
1,1041,2.0,Sin descripcion
3,43,5.6,Fragil
1,1035,8.1,Sin descripcion
2,3517,9.3,Fragil
1,1009,5.2,Fragil
0,3246,2.1,Fragil
2,2402,2.8,Fragil
3,3598,3.8,Fragil
0,2465,7.1,Sin descripcion
0,2128,2.5,Fragil
0,3331,8.9,Fragil
0,2032,9.0,Fragil
1,2374,1.6,Sin descripcion
1,2921,10.6,Sin descripcion
2,3198,5.6,Sin descripcion
0,1282,8.0,Sin descripcion
0,2903,2.6,Fragil
1,2513,9.2,Fragil
0,3533,1.7,Sin descripcion
2,130,2.1,Fragil
0,3581,3.8,Sin descripcion
1,1128,9.2,Sin descripcion
3,1530,9.0,Fragil
4,96,3.7,Fragil
3,2581,10.7,Fragil
1,417,7.8,Sin descripcion
0,2492,8.5,Fragil
4,2519,10.7,Fragil
0,3060,1.0,Sin descripcion
2,2753,3.5,Fragil
2,1531,9.9,Sin descripcion
0,3111,4.4,Fragil
3,3245,6.0,Fragil
1,3062,7.7,Sin descripcion
3,1425,2.1,Sin descripcion
2,3571,9.4,Sin descripcion
0,872,7.0,Fragil
1,2789,1.7,Fragil
0,3619,2.6,Fragil
2,2386,4.0,Fragil
3,3554,2.8,Fragil
1,1927,7.6,Sin descripcion
1,2252,8.6,Sin descripcion
1,3253,2.5,Sin descripcion
0,420,4.9,Sin descripcion
0,3185,2.8,Fragil
0,3462,4.2,Sin descripcion
0,1261,9.3,Sin descripcion
1,246,2.0,Fragil
2,1690,3.8,Fragil
4,566,8.9,Sin descripcion
1,1146,9.4,Fragil
0,3572,5.0,Fragil
0,2958,10.0,Fragil
2,1221,9.7,Fragil
2,923,3.3,Fragil
2,2263,5.3,Sin descripcion
1,3092,8.4,Fragil
4,1737,4.6,Sin descripcion
1,3626,4.0,Fragil
1,208,2.1,Fragil
0,3463,4.8,Sin descripcion
2,2066,6.5,Sin descripcion
0,1544,2.5,Fragil
1,3518,5.0,Fragil
1,2260,1.7,Sin descripcion
0,3655,8.9,Sin descripcion
1,2817,3.9,Sin descripcion
2,3148,3.2,Sin descripcion
1,320,4.5,Sin descripcion
0,1858,1.7,Fragil
2,70,1.9,Sin descripcion
4,3449,1.1,Sin descripcion
0,3025,8.6,Sin descripcion
0,2922,9.2,Fragil
1,932,10.8,Fragil
1,242,1.0,Sin descripcion
1,2069,7.9,Sin descripcion
0,3567,8.7,Fragil
0,1025,7.3,Sin descripcion
1,929,4.6,Fragil
1,1516,5.3,Sin descripcion
0,3140,8.1,Fragil
0,3200,9.1,Sin descripcion
4,3402,8.8,Sin descripcion
2,1904,5.2,Sin descripcion
0,3648,9.5,Fragil
0,3649,7.4,Fragil
1,3005,7.5,Fragil
0,3632,8.2,Fragil
0,3448,4.1,Sin descripcion
0,2860,6.4,Fragil
0,2151,7.1,Sin descripcion
3,456,4.3,Sin descripcion
1,3420,2.3,Fragil
2,3055,8.7,Fragil
1,433,1.8,Sin descripcion
2,3390,1.7,Fragil
0,3058,10.4,Fragil
1,3062,7.7,Sin descripcion
0,3670,1.3,Sin descripcion
4,1092,9.9,Sin descripcion
4,2976,9.1,Sin descripcion
0,1266,8.3,Fragil
4,1369,2.8,Sin descripcion
3,983,10.5,Fragil
1,2276,6.4,Fragil
2,3455,2.3,Sin descripcion
2,534,3.3,Fragil
0,3117,2.5,Sin descripcion
4,80,4.1,Fragil
1,3727,7.0,Fragil
1,1085,8.9,Sin descripcion
1,2327,4.7,Fragil
2,3335,2.8,Sin descripcion
0,14,7.7,Sin descripcion
1,2319,4.6,Fragil
1,2042,1.1,Sin descripcion
0,708,4.9,Sin descripcion
1,3598,2.3,Sin descripcion
0,2354,9.7,Sin descripcion
1,3626,4.0,Fragil
0,104,9.2,Sin descripcion
1,813,1.1,Sin descripcion
1,1015,1.9,Sin descripcion
4,3302,1.8,Sin descripcion
3,2341,9.7,Fragil
1,2141,2.3,Sin descripcion
2,896,1.0,Sin descripcion
2,2225,9.9,Fragil
2,3197,6.5,Sin descripcion
1,1714,4.6,Sin descripcion
0,35,10.4,Sin descripcion
1,3529,3.3,Sin descripcion
2,966,5.9,Fragil
0,3434,3.8,Sin descripcion
3,2121,5.9,Sin descripcion
0,1624,3.2,Sin descripcion
4,3513,7.8,Fragil
4,607,1.0,Fragil
0,578,2.4,Fragil
4,3261,6.0,Fragil
1,2142,4.4,Sin descripcion
1,2121,10.9,Sin descripcion
1,2171,2.4,Sin descripcion
0,3549,3.3,Sin descripcion
2,2141,3.4,Sin descripcion
1,2542,4.5,Sin descripcion
0,1759,9.8,Fragil
0,3595,9.7,Sin descripcion
0,478,7.2,Sin descripcion
0,2982,6.7,Fragil
1,1490,7.1,Sin descripcion
1,1408,10.7,Fragil
3,3620,1.3,Fragil
1,1758,10.7,Sin descripcion
0,3209,2.3,Fragil
0,3192,8.1,Fragil
0,228,5.1,Fragil
1,3329,9.3,Sin descripcion
3,3606,8.9,Sin descripcion
0,140,3.6,Sin descripcion
3,2607,2.4,Fragil
2,2979,6.2,Fragil
0,1403,6.4,Sin descripcion
0,2623,5.6,Fragil
0,1809,9.8,Fragil
2,43,6.7,Fragil
2,1262,6.6,Fragil
0,3599,2.4,Fragil
3,3532,9.7,Fragil
0,2936,8.5,Fragil
0,151,1.5,Sin descripcion
1,243,9.7,Fragil
0,698,9.9,Fragil
1,1984,4.9,Fragil
0,3649,7.4,Fragil
3,3324,1.6,Sin descripcion
2,1762,10.3,Sin descripcion
3,3484,7.6,Sin descripcion
1,3428,6.2,Fragil
2,2012,1.8,Sin descripcion
1,1963,1.4,Fragil
0,3205,2.6,Fragil
0,3690,3.6,Sin descripcion
2,431,10.3,Sin descripcion
2,1674,7.7,Sin descripcion
4,3263,5.3,Sin descripcion
0,2408,6.6,Fragil
0,3587,5.5,Fragil
0,1557,9.7,Sin descripcion
1,3353,2.6,Sin descripcion
1,3301,7.6,Fragil
4,3244,5.7,Fragil
2,2073,5.6,Sin descripcion
0,2165,9.9,Fragil
0,230,9.7,Sin descripcion
3,35,7.3,Sin descripcion
1,1158,8.4,Sin descripcion
2,3161,7.0,Fragil
1,3654,2.0,Fragil
2,3473,5.8,Fragil
3,3235,2.1,Sin descripcion
0,2645,3.4,Fragil
4,1524,2.9,Fragil
3,644,7.0,Sin descripcion
1,3505,9.8,Sin descripcion
0,1924,2.8,Sin descripcion
0,1699,10.0,Sin descripcion
1,3403,1.2,Sin descripcion
0,754,3.2,Fragil
1,1359,2.6,Sin descripcion
1,621,6.2,Fragil
2,2035,9.5,Sin descripcion
0,2616,6.2,Sin descripcion
0,3030,1.9,Sin descripcion
3,2791,3.8,Fragil
1,3424,3.9,Sin descripcion
2,234,9.7,Fragil
3,3356,5.3,Fragil
1,363,8.7,Fragil
2,283,10.2,Sin descripcion
1,3333,2.0,Sin descripcion
2,1220,1.2,Sin descripcion
0,1124,9.9,Fragil
0,3108,5.0,Fragil
0,1183,5.4,Fragil
0,2316,3.9,Fragil
1,3324,3.4,Fragil
0,771,3.5,Sin descripcion
2,91,5.1,Sin descripcion
0,2975,3.5,Fragil
0,3199,8.9,Fragil
0,53,1.6,Sin descripcion
3,2226,3.2,Fragil
1,309,10.2,Sin descripcion
2,1857,5.1,Fragil
1,514,2.0,Sin descripcion
1,37,9.1,Sin descripcion
0,985,4.5,Sin descripcion
0,3444,2.7,Fragil
0,509,5.5,Fragil
0,3271,4.7,Sin descripcion
0,1463,3.9,Fragil
1,3460,2.1,Sin descripcion
1,1555,3.2,Sin descripcion
1,1150,9.5,Fragil
3,3333,5.2,Sin descripcion
2,3241,7.3,Fragil
2,1248,2.9,Sin descripcion
1,1178,6.2,Sin descripcion
1,2759,10.3,Fragil
1,3514,8.8,Fragil
1,2093,6.6,Fragil
3,3108,7.2,Fragil
3,1690,8.9,Fragil
2,1623,4.8,Sin descripcion
3,3658,10.8,Fragil
3,3652,4.5,Sin descripcion
4,2575,3.3,Fragil
0,1394,8.7,Sin descripcion
4,1009,9.2,Fragil
1,1826,9.8,Fragil
2,271,1.2,Sin descripcion
0,91,9.6,Sin descripcion
1,1959,2.3,Fragil
4,2542,9.3,Sin descripcion
1,496,4.2,Sin descripcion
1,51,8.9,Sin descripcion
0,3272,1.1,Sin descripcion
2,1028,2.1,Fragil
2,594,5.0,Sin descripcion
0,3685,3.3,Fragil
4,2830,6.1,Fragil
0,738,4.1,Fragil
1,1700,7.2,Sin descripcion
3,113,5.6,Sin descripcion
0,2024,9.9,Sin descripcion
0,577,1.5,Sin descripcion
2,3354,4.9,Fragil
1,1621,1.4,Fragil
2,2880,9.6,Sin descripcion
0,2743,1.9,Sin descripcion
0,95,5.8,Fragil
2,3423,5.3,Fragil
0,701,2.9,Sin descripcion
3,1687,5.9,Sin descripcion
0,3051,10.4,Sin descripcion
2,55,2.2,Sin descripcion
2,69,1.9,Sin descripcion
1,679,10.4,Fragil
3,2683,5.7,Fragil
0,2113,3.9,Fragil
3,489,5.3,Sin descripcion
2,1327,3.2,Fragil
3,1667,5.7,Fragil
3,1754,9.4,Sin descripcion
1,1993,9.8,Sin descripcion
2,279,2.1,Sin descripcion
1,2401,10.3,Fragil
3,1654,1.6,Fragil
0,1664,10.6,Fragil
0,3442,9.3,Sin descripcion
0,3470,10.4,Sin descripcion
3,155,7.7,Fragil
1,3029,6.9,Fragil
4,22,6.3,Sin descripcion
0,1272,5.0,Sin descripcion
0,1631,3.2,Fragil
1,3443,2.1,Fragil
4,27,10.1,Sin descripcion
2,505,3.7,Sin descripcion
4,2921,1.9,Sin descripcion
2,1068,10.0,Sin descripcion
3,3249,2.9,Fragil
2,2836,8.3,Fragil
0,1057,7.7,Sin descripcion
0,1210,7.4,Sin descripcion
0,1542,1.0,Sin descripcion
0,646,7.9,Sin descripcion
4,1409,6.7,Fragil
4,885,2.7,Fragil
0,644,7.7,Sin descripcion
0,2700,9.7,Sin descripcion
3,1760,8.8,Sin descripcion
1,3615,1.1,Fragil
4,3677,5.7,Fragil
1,2561,10.4,Fragil
0,2819,8.8,Fragil
0,2631,6.1,Sin descripcion
1,3332,1.1,Fragil
1,3473,8.9,Sin descripcion
0,2949,8.7,Fragil
3,3095,3.8,Fragil
1,28,2.1,Fragil
1,24,6.7,Fragil
0,1092,3.5,Sin descripcion
3,2215,4.7,Sin descripcion
0,3137,10.1,Sin descripcion
1,2409,5.2,Fragil
0,2214,2.8,Fragil
2,2324,6.1,Fragil
0,3490,5.7,Sin descripcion
4,384,10.4,Fragil
2,159,1.4,Sin descripcion
1,2270,2.8,Fragil
4,3378,1.2,Fragil
2,1003,4.1,Fragil
3,3629,10.8,Sin descripcion
2,3280,5.7,Sin descripcion
0,341,8.3,Fragil
2,2657,10.5,Fragil
2,1099,8.4,Sin descripcion
0,2785,9.1,Fragil
3,1827,6.5,Fragil
1,3387,7.1,Sin descripcion
0,2045,9.6,Fragil
0,3341,3.3,Fragil
2,1644,6.9,Fragil
0,875,1.3,Sin descripcion
3,1936,1.5,Fragil
0,1515,4.2,Fragil
2,3389,3.2,Fragil
1,1198,9.4,Sin descripcion
0,3298,2.2,Sin descripcion
1,1453,7.0,Fragil
2,735,7.8,Sin descripcion
1,3614,2.9,Fragil
0,801,6.5,Sin descripcion
2,589,3.4,Sin descripcion
4,2089,9.5,Fragil
3,3270,6.8,Sin descripcion
2,901,1.0,Sin descripcion
3,3337,10.6,Fragil
1,1773,9.9,Sin descripcion
2,796,2.7,Sin descripcion
0,3129,6.9,Sin descripcion
1,3051,5.9,Sin descripcion
0,2930,6.2,Sin descripcion
0,1842,1.9,Fragil
4,1922,9.9,Sin descripcion
0,3100,7.6,Fragil
1,938,2.6,Sin descripcion
4,2334,5.5,Fragil
0,3509,3.8,Fragil
0,2787,3.0,Sin descripcion
2,654,7.4,Sin descripcion
0,2094,2.2,Fragil
2,3339,1.4,Fragil
1,3040,1.9,Fragil
0,2236,7.4,Sin descripcion
0,727,3.9,Sin descripcion
1,3246,5.3,Fragil
0,2970,10.1,Fragil
2,3144,3.9,Fragil
2,204,3.4,Fragil
3,511,10.6,Fragil
4,61,3.3,Sin descripcion
1,2770,8.0,Fragil
3,2217,6.7,Fragil
3,361,3.0,Sin descripcion
1,2500,1.9,Fragil
1,1233,9.1,Fragil
2,2662,6.4,Fragil
2,2809,5.4,Fragil
1,3231,4.2,Sin descripcion
2,479,9.1,Fragil
1,92,2.2,Fragil
3,755,2.7,Sin descripcion
1,3199,10.1,Sin descripcion
0,72,5.8,Fragil
0,2257,1.9,Fragil
4,426,6.5,Sin descripcion
3,3683,8.6,Sin descripcion
0,413,5.9,Fragil
1,1494,1.0,Sin descripcion
0,1510,4.4,Fragil
1,2540,8.2,Fragil
3,2368,2.1,Sin descripcion
1,1806,6.1,Sin descripcion
0,855,9.6,Sin descripcion
1,3180,1.7,Fragil
0,2764,1.7,Fragil
0,1594,10.2,Fragil
2,2399,7.1,Fragil
2,2699,5.6,Fragil
0,1143,6.9,Fragil
2,2623,5.5,Fragil
0,1841,4.9,Fragil
0,205,8.7,Fragil
2,141,10.2,Sin descripcion
0,2349,9.9,Sin descripcion
1,353,4.7,Sin descripcion
3,1563,10.0,Fragil
1,3113,5.8,Sin descripcion
0,1130,4.9,Sin descripcion
1,2539,8.1,Sin descripcion
2,96,4.9,Fragil
2,1905,6.7,Fragil
4,1236,6.0,Sin descripcion
4,3265,3.9,Sin descripcion
2,3102,5.7,Fragil
0,649,4.1,Sin descripcion
0,652,1.2,Fragil
0,648,5.0,Fragil
2,1789,9.9,Sin descripcion
1,534,1.7,Sin descripcion
0,2332,6.1,Fragil
0,2738,7.0,Fragil
3,207,4.5,Fragil
0,2076,3.0,Fragil
0,926,7.0,Fragil
0,1095,5.9,Fragil
0,1761,6.1,Fragil
3,3373,4.9,Fragil
0,893,5.3,Fragil
3,2110,9.0,Fragil
1,51,8.9,Sin descripcion
1,1038,2.9,Sin descripcion
2,3500,6.6,Sin descripcion
3,2373,10.3,Sin descripcion
1,3152,10.9,Sin descripcion
0,2259,10.3,Sin descripcion
1,1850,7.2,Fragil
1,3033,1.5,Sin descripcion
1,3710,9.4,Fragil
0,485,1.6,Fragil
0,2365,2.8,Sin descripcion
2,2269,7.6,Sin descripcion
0,1152,10.9,Fragil
1,2,6.0,Sin descripcion
2,3397,5.3,Fragil
4,126,1.5,Sin descripcion
4,2483,5.2,Fragil
0,2955,6.8,Sin descripcion
1,3477,10.8,Sin descripcion
3,3152,10.3,Sin descripcion
0,3083,6.9,Sin descripcion
1,3281,1.6,Sin descripcion
2,3162,4.9,Fragil
1,3239,7.8,Fragil
0,234,9.0,Sin descripcion
1,895,1.3,Sin descripcion
0,1128,4.2,Fragil
0,860,9.6,Fragil
1,2133,8.1,Sin descripcion
0,2669,6.0,Sin descripcion
0,2364,5.9,Sin descripcion
4,3418,3.4,Fragil
2,3561,9.9,Fragil
0,2269,2.3,Sin descripcion
0,3055,9.8,Fragil
1,3028,1.6,Sin descripcion
2,3543,9.4,Fragil
2,2868,8.3,Sin descripcion
1,3373,3.2,Sin descripcion
1,1801,8.0,Fragil
1,1669,9.3,Sin descripcion
0,3270,7.9,Fragil
2,3349,5.9,Sin descripcion
2,3077,3.1,Fragil
0,3610,8.4,Fragil
0,1762,10.0,Fragil
0,391,10.0,Sin descripcion
0,3317,8.5,Fragil
0,1826,4.0,Fragil
1,2422,2.9,Sin descripcion
3,2615,1.0,Fragil
0,1772,8.7,Sin descripcion
0,3647,4.9,Sin descripcion
2,3498,3.9,Sin descripcion
0,1208,6.8,Sin descripcion
3,2391,7.8,Fragil
0,3329,3.0,Fragil
3,3111,2.2,Sin descripcion
1,3471,6.8,Sin descripcion
2,955,8.4,Fragil
1,3207,1.6,Sin descripcion
0,1016,4.2,Sin descripcion
2,3330,7.7,Sin descripcion
4,1702,1.3,Sin descripcion
0,46,10.8,Sin descripcion
0,3492,2.0,Fragil
1,2520,5.3,Fragil
2,542,8.3,Sin descripcion
0,3037,10.3,Sin descripcion
0,2469,3.8,Fragil
4,1387,8.2,Sin descripcion
1,3594,8.9,Fragil
1,3003,4.1,Sin descripcion
4,1963,5.8,Fragil
2,2723,2.1,Sin descripcion
2,3175,2.1,Fragil
1,3103,5.0,Sin descripcion
3,2621,6.7,Sin descripcion
1,1858,3.7,Fragil
2,2319,6.6,Fragil
2,3651,4.7,Sin descripcion
1,3663,5.8,Sin descripcion
0,3253,7.0,Fragil
0,1863,2.4,Sin descripcion
1,2981,8.0,Sin descripcion
1,1377,2.2,Sin descripcion
3,1741,9.7,Fragil
0,3289,10.9,Fragil
2,1178,2.1,Fragil
0,1480,2.3,Sin descripcion
2,3098,6.8,Fragil
1,1667,5.7,Fragil
0,2234,7.3,Sin descripcion
1,1266,10.4,Fragil
1,3300,6.3,Fragil
1,3423,7.0,Sin descripcion
3,3424,5.9,Sin descripcion
0,1830,5.4,Sin descripcion
2,883,1.1,Sin descripcion
0,2832,7.8,Sin descripcion
4,2308,8.5,Sin descripcion
0,1840,7.9,Fragil
3,1931,1.1,Fragil
3,1479,4.4,Fragil
0,1004,3.9,Sin descripcion
3,2707,3.5,Fragil
0,3318,7.1,Sin descripcion
0,2487,2.6,Sin descripcion
1,3470,4.8,Sin descripcion
2,925,4.4,Sin descripcion
1,603,6.5,Fragil
1,3447,1.9,Sin descripcion
2,2305,8.2,Fragil
0,1228,7.2,Sin descripcion
0,3243,1.2,Sin descripcion
2,1186,2.9,Fragil
2,782,10.2,Sin descripcion
1,3141,8.3,Fragil
2,1607,3.9,Sin descripcion
0,2783,7.2,Fragil
1,2733,3.9,Sin descripcion
1,3341,5.1,Fragil
1,1615,2.9,Sin descripcion
2,1860,1.3,Fragil
0,2560,7.2,Fragil
0,3297,7.7,Sin descripcion
1,767,3.5,Fragil
2,448,8.0,Sin descripcion
0,43,4.8,Sin descripcion
1,1445,2.8,Fragil
1,1894,2.7,Sin descripcion
0,1868,8.4,Fragil
0,3243,1.2,Sin descripcion
3,2470,6.5,Fragil
0,2096,4.0,Fragil
4,1841,1.2,Sin descripcion
1,3205,6.5,Fragil
2,1456,7.3,Fragil
0,692,3.7,Sin descripcion
3,1821,6.1,Sin descripcion
2,1499,1.5,Sin descripcion
0,782,4.0,Sin descripcion
1,5,4.1,Fragil
0,1569,9.7,Fragil
3,2046,1.0,Fragil
2,247,1.4,Fragil
2,3414,1.7,Fragil
2,3545,7.8,Fragil
0,1807,7.1,Sin descripcion
2,1573,8.3,Fragil
0,2270,6.7,Fragil
1,405,6.5,Sin descripcion
0,1835,4.0,Sin descripcion
0,597,3.5,Fragil
3,56,7.7,Sin descripcion
